"cname","uid","uid_size_bytes","uid_size_gigabytes"
"www.datos.gov.co","xyid-da83","81,920","0.00007629395"
"www.datos.gov.co","vq7i-xm7k","81,920","0.00007629395"
"www.datos.gov.co","tqb4-5nxf","81,920","0.00007629395"
"www.datos.gov.co","tnek-m8h6","81,920","0.00007629395"
"www.datos.gov.co","p7bx-qmg8","81,920","0.00007629395"
"www.datos.gov.co","df8w-7kzg","81,920","0.00007629395"
"www.datos.gov.co","vrbb-v72u","81,920","0.00007629395"
"www.datos.gov.co","5qe4-whpq","81,920","0.00007629395"
"www.datos.gov.co","dxy3-xp9b","81,920","0.00007629395"
"www.datos.gov.co","vtam-bzux","81,920","0.00007629395"
"www.datos.gov.co","kdnr-cxhj","81,920","0.00007629395"
"www.datos.gov.co","47xt-m8x6","81,920","0.00007629395"
"www.datos.gov.co","vzqy-23e7","81,920","0.00007629395"
"www.datos.gov.co","djyx-8gh9","81,920","0.00007629395"
"www.datos.gov.co","r5jh-gast","81,920","0.00007629395"
"www.datos.gov.co","34kz-9bxz","81,920","0.00007629395"
"www.datos.gov.co","shcn-535p","81,920","0.00007629395"
"www.datos.gov.co","hs2z-i9ag","81,920","0.00007629395"
"www.datos.gov.co","jdhy-vhhj","81,920","0.00007629395"
"www.datos.gov.co","qfds-amdk","81,920","0.00007629395"
"www.datos.gov.co","6iay-xzhp","81,920","0.00007629395"
"www.datos.gov.co","927c-tgej","81,920","0.00007629395"
"www.datos.gov.co","j7fu-7u8k","81,920","0.00007629395"
"www.datos.gov.co","wbej-kh98","81,920","0.00007629395"
"www.datos.gov.co","mggi-3dyj","81,920","0.00007629395"
"www.datos.gov.co","eu64-xhsa","81,920","0.00007629395"
"www.datos.gov.co","9dc6-cenr","81,920","0.00007629395"
"www.datos.gov.co","y9mx-tg89","81,920","0.00007629395"
"www.datos.gov.co","qgyr-2a23","81,920","0.00007629395"
"www.datos.gov.co","2s8y-szdh","81,920","0.00007629395"
"www.datos.gov.co","tquh-ds28","81,920","0.00007629395"
"www.datos.gov.co","xdbz-w832","81,920","0.00007629395"
"www.datos.gov.co","ebp8-cf35","81,920","0.00007629395"
"www.datos.gov.co","b2he-ipst","81,920","0.00007629395"
"www.datos.gov.co","7hwn-qq7i","81,920","0.00007629395"
"www.datos.gov.co","auhk-95gv","81,920","0.00007629395"
"www.datos.gov.co","r9xb-tqtg","81,920","0.00007629395"
"www.datos.gov.co","9hmq-wa9y","81,920","0.00007629395"
"www.datos.gov.co","k2wh-pxpb","81,920","0.00007629395"
"www.datos.gov.co","ccdg-nd9n","81,920","0.00007629395"
"www.datos.gov.co","869n-uts9","81,920","0.00007629395"
"www.datos.gov.co","dbfj-ffcp","81,920","0.00007629395"
"www.datos.gov.co","sdgw-q4qy","81,920","0.00007629395"
"www.datos.gov.co","65w5-ctxj","81,920","0.00007629395"
"www.datos.gov.co","yutt-sikp","81,920","0.00007629395"
"www.datos.gov.co","ttzx-4rk5","81,920","0.00007629395"
"www.datos.gov.co","g2z7-p425","81,920","0.00007629395"
"www.datos.gov.co","5khw-3f5u","81,920","0.00007629395"
"www.datos.gov.co","3xx3-m2np","81,920","0.00007629395"
"www.datos.gov.co","mxji-j2q7","81,920","0.00007629395"
"www.datos.gov.co","v4uv-qrgr","81,920","0.00007629395"
"www.datos.gov.co","gh4e-xuyg","81,920","0.00007629395"
"www.datos.gov.co","ccix-cg3c","81,920","0.00007629395"
"www.datos.gov.co","sr6b-78q6","81,920","0.00007629395"
"www.datos.gov.co","67wf-gj42","81,920","0.00007629395"
"www.datos.gov.co","rxxf-bx6m","81,920","0.00007629395"
"www.datos.gov.co","p3n7-mzfe","81,920","0.00007629395"
"www.datos.gov.co","3pxa-s599","81,920","0.00007629395"
"www.datos.gov.co","mvu6-akfx","81,920","0.00007629395"
"www.datos.gov.co","uhky-sbf4","73,728","0.00006866455"
"www.datos.gov.co","dvpc-mj2r","73,728","0.00006866455"
"www.datos.gov.co","v4z2-mxb3","73,728","0.00006866455"
"www.datos.gov.co","w735-yw39","73,728","0.00006866455"
"www.datos.gov.co","a9cb-7s3h","73,728","0.00006866455"
"www.datos.gov.co","s48p-4vyp","73,728","0.00006866455"
"www.datos.gov.co","2358-5xaa","73,728","0.00006866455"
"www.datos.gov.co","ykn4-9ace","73,728","0.00006866455"
"www.datos.gov.co","ftqt-psr6","73,728","0.00006866455"
"www.datos.gov.co","aafq-qedu","73,728","0.00006866455"
"www.datos.gov.co","hpax-66bf","73,728","0.00006866455"
"www.datos.gov.co","ynr6-q6kd","73,728","0.00006866455"
"www.datos.gov.co","us2n-5jaf","73,728","0.00006866455"
"www.datos.gov.co","2xzq-2m2p","73,728","0.00006866455"
"www.datos.gov.co","6sjq-6uun","73,728","0.00006866455"
"www.datos.gov.co","n7ji-u76t","73,728","0.00006866455"
"www.datos.gov.co","ki2y-c3um","73,728","0.00006866455"
"www.datos.gov.co","bqs3-79sw","73,728","0.00006866455"
"www.datos.gov.co","di2j-xxxt","73,728","0.00006866455"
"www.datos.gov.co","dgab-pg6a","73,728","0.00006866455"
"www.datos.gov.co","k6rh-79ei","73,728","0.00006866455"
"www.datos.gov.co","6db3-x8d8","73,728","0.00006866455"
"www.datos.gov.co","6wmw-e2fm","73,728","0.00006866455"
"www.datos.gov.co","rrui-iqwz","73,728","0.00006866455"
"www.datos.gov.co","vzw6-ggpf","73,728","0.00006866455"
"www.datos.gov.co","jfhf-eaba","73,728","0.00006866455"
"www.datos.gov.co","twwe-j32f","73,728","0.00006866455"
"www.datos.gov.co","atcc-hucp","73,728","0.00006866455"
"www.datos.gov.co","qvsa-97qs","73,728","0.00006866455"
"www.datos.gov.co","pijb-rxb7","73,728","0.00006866455"
"www.datos.gov.co","aqxh-7umq","73,728","0.00006866455"
"www.datos.gov.co","xtkq-x2d2","73,728","0.00006866455"
"www.datos.gov.co","s43a-srxs","73,728","0.00006866455"
"www.datos.gov.co","e3dj-zguu","73,728","0.00006866455"
"www.datos.gov.co","jfk6-jmuz","73,728","0.00006866455"
"www.datos.gov.co","d3v2-s738","73,728","0.00006866455"
"www.datos.gov.co","hj4g-c5fx","73,728","0.00006866455"
"www.datos.gov.co","4mmy-w4sa","73,728","0.00006866455"
"www.datos.gov.co","9cct-gi4w","73,728","0.00006866455"
"www.datos.gov.co","ve6b-vtj6","73,728","0.00006866455"
"www.datos.gov.co","b729-sr6r","73,728","0.00006866455"
"www.datos.gov.co","ss7u-2u93","73,728","0.00006866455"
"www.datos.gov.co","yq8a-4szx","73,728","0.00006866455"
"www.datos.gov.co","f5av-7djf","73,728","0.00006866455"
"www.datos.gov.co","bxkb-7j6i","73,728","0.00006866455"
"www.datos.gov.co","wpuc-qxfk","73,728","0.00006866455"
"www.datos.gov.co","ypyt-9bj2","73,728","0.00006866455"
"www.datos.gov.co","geiy-4gjn","73,728","0.00006866455"
"www.datos.gov.co","uxwz-zvk3","73,728","0.00006866455"
"www.datos.gov.co","jsnt-ejzj","73,728","0.00006866455"
"www.datos.gov.co","a59u-9q44","73,728","0.00006866455"
"www.datos.gov.co","x3qr-ac5u","73,728","0.00006866455"
"www.datos.gov.co","gntt-m8rq","73,728","0.00006866455"
"www.datos.gov.co","jbyy-jae5","73,728","0.00006866455"
"www.datos.gov.co","xicf-xkem","73,728","0.00006866455"
"www.datos.gov.co","ks2h-kt32","73,728","0.00006866455"
"www.datos.gov.co","qsa7-cuep","73,728","0.00006866455"
"www.datos.gov.co","23zu-jq8i","73,728","0.00006866455"
"www.datos.gov.co","ybe8-essk","73,728","0.00006866455"
"www.datos.gov.co","2kuw-9cid","73,728","0.00006866455"
"www.datos.gov.co","ummr-je4e","73,728","0.00006866455"
"www.datos.gov.co","d3ud-nyjx","73,728","0.00006866455"
"www.datos.gov.co","fdkz-ad8x","73,728","0.00006866455"
"www.datos.gov.co","8qu5-uzi7","73,728","0.00006866455"
"www.datos.gov.co","s5cw-49kg","73,728","0.00006866455"
"www.datos.gov.co","b8jt-ub84","73,728","0.00006866455"
"www.datos.gov.co","mb6v-jccp","73,728","0.00006866455"
"www.datos.gov.co","st3q-n4mr","73,728","0.00006866455"
"www.datos.gov.co","w5z3-vb4d","73,728","0.00006866455"
"www.datos.gov.co","efwh-bhsv","73,728","0.00006866455"
"www.datos.gov.co","h6sf-qxf3","73,728","0.00006866455"
"www.datos.gov.co","78eg-c7zn","73,728","0.00006866455"
"www.datos.gov.co","bjq8-64dj","73,728","0.00006866455"
"www.datos.gov.co","xt9p-93gu","73,728","0.00006866455"
"www.datos.gov.co","bewy-2pn9","73,728","0.00006866455"
"www.datos.gov.co","b9hy-7wtp","73,728","0.00006866455"
"www.datos.gov.co","tqjv-jzmg","73,728","0.00006866455"
"www.datos.gov.co","59f6-58a8","73,728","0.00006866455"
"www.datos.gov.co","emnq-ku9d","73,728","0.00006866455"
"www.datos.gov.co","dh9u-ebfp","73,728","0.00006866455"
"www.datos.gov.co","stpj-8629","73,728","0.00006866455"
"www.datos.gov.co","rmd6-a2k8","73,728","0.00006866455"
"www.datos.gov.co","wegt-ieed","73,728","0.00006866455"
"www.datos.gov.co","xi2m-8tr5","73,728","0.00006866455"
"www.datos.gov.co","xzxe-wzd4","73,728","0.00006866455"
"www.datos.gov.co","kab4-rp7b","73,728","0.00006866455"
"www.datos.gov.co","upqr-64wg","73,728","0.00006866455"
"www.datos.gov.co","rn4s-9kmy","73,728","0.00006866455"
"www.datos.gov.co","crri-68kn","73,728","0.00006866455"
"www.datos.gov.co","exm5-4zzb","73,728","0.00006866455"
"www.datos.gov.co","te6j-z92t","73,728","0.00006866455"
"www.datos.gov.co","5cbk-6rg3","73,728","0.00006866455"
"www.datos.gov.co","65gp-yrz3","73,728","0.00006866455"
"www.datos.gov.co","5vvb-xucg","73,728","0.00006866455"
"www.datos.gov.co","s4gs-4d6f","73,728","0.00006866455"
"www.datos.gov.co","yitm-jycq","73,728","0.00006866455"
"www.datos.gov.co","h6h3-vbxs","73,728","0.00006866455"
"www.datos.gov.co","u77f-fyra","73,728","0.00006866455"
"www.datos.gov.co","igsh-gtnk","73,728","0.00006866455"
"www.datos.gov.co","kczb-4m3v","73,728","0.00006866455"
"www.datos.gov.co","9x78-gir5","73,728","0.00006866455"
"www.datos.gov.co","uez6-szks","73,728","0.00006866455"
"www.datos.gov.co","rcij-6cjs","73,728","0.00006866455"
"www.datos.gov.co","qtsq-sg8w","73,728","0.00006866455"
"www.datos.gov.co","jf4u-8rhb","73,728","0.00006866455"
"www.datos.gov.co","8qxx-ubmq","73,728","0.00006866455"
"www.datos.gov.co","m8c8-4hvp","73,728","0.00006866455"
"www.datos.gov.co","yw5f-22hg","73,728","0.00006866455"
"www.datos.gov.co","ct9y-pbhs","73,728","0.00006866455"
"www.datos.gov.co","s275-ks6m","73,728","0.00006866455"
"www.datos.gov.co","j7si-s7n8","73,728","0.00006866455"
"www.datos.gov.co","b7f6-ji8s","73,728","0.00006866455"
"www.datos.gov.co","qsx5-cdbn","73,728","0.00006866455"
"www.datos.gov.co","di2j-6a9v","73,728","0.00006866455"
"www.datos.gov.co","e6iv-2sg3","73,728","0.00006866455"
"www.datos.gov.co","wmtx-jwtz","73,728","0.00006866455"
"www.datos.gov.co","jitg-upui","73,728","0.00006866455"
"www.datos.gov.co","xq3q-en8f","73,728","0.00006866455"
"www.datos.gov.co","muxx-9rfi","73,728","0.00006866455"
"www.datos.gov.co","u6x4-esik","73,728","0.00006866455"
"www.datos.gov.co","db48-sseh","73,728","0.00006866455"
"www.datos.gov.co","27za-hu3h","73,728","0.00006866455"
"www.datos.gov.co","i2gw-gf8p","73,728","0.00006866455"
"www.datos.gov.co","yhh7-b6cu","73,728","0.00006866455"
"www.datos.gov.co","dh7i-ghjy","73,728","0.00006866455"
"www.datos.gov.co","vt7g-beey","73,728","0.00006866455"
"www.datos.gov.co","6jk3-4ctx","73,728","0.00006866455"
"www.datos.gov.co","23xw-gh59","73,728","0.00006866455"
"www.datos.gov.co","y3jf-twgf","73,728","0.00006866455"
"www.datos.gov.co","m7gv-v3kk","73,728","0.00006866455"
"www.datos.gov.co","6rdx-xtbe","73,728","0.00006866455"
"www.datos.gov.co","748b-fewc","73,728","0.00006866455"
"www.datos.gov.co","4din-bcuq","73,728","0.00006866455"
"www.datos.gov.co","kyy6-8xnj","73,728","0.00006866455"
"www.datos.gov.co","5gir-m4j2","73,728","0.00006866455"
"www.datos.gov.co","icnc-akua","73,728","0.00006866455"
"www.datos.gov.co","x9vx-3px9","73,728","0.00006866455"
"www.datos.gov.co","fc55-fxfj","73,728","0.00006866455"
"www.datos.gov.co","tua3-6nt6","73,728","0.00006866455"
"www.datos.gov.co","hw9q-wzyb","73,728","0.00006866455"
"www.datos.gov.co","e2it-6w34","73,728","0.00006866455"
"www.datos.gov.co","vuqn-ry96","73,728","0.00006866455"
"www.datos.gov.co","qhrw-azi8","73,728","0.00006866455"
"www.datos.gov.co","rtqx-7p9v","73,728","0.00006866455"
"www.datos.gov.co","djxf-pqrs","73,728","0.00006866455"
"www.datos.gov.co","vyxw-4rf6","73,728","0.00006866455"
"www.datos.gov.co","sqfx-ycah","73,728","0.00006866455"
"www.datos.gov.co","b95i-w2mn","73,728","0.00006866455"
"www.datos.gov.co","tpr5-wre9","73,728","0.00006866455"
"www.datos.gov.co","guhf-idnb","73,728","0.00006866455"
"www.datos.gov.co","ien9-ceir","73,728","0.00006866455"
"www.datos.gov.co","32qj-6pek","73,728","0.00006866455"
"www.datos.gov.co","3du7-pfkf","73,728","0.00006866455"
"www.datos.gov.co","hf6p-apcd","73,728","0.00006866455"
"www.datos.gov.co","kgwk-87ve","73,728","0.00006866455"
"www.datos.gov.co","mr53-sq3v","73,728","0.00006866455"
"www.datos.gov.co","jnng-swkr","73,728","0.00006866455"
"www.datos.gov.co","aes4-8tr2","73,728","0.00006866455"
"www.datos.gov.co","5cjn-73yy","73,728","0.00006866455"
"www.datos.gov.co","vq7u-tjdj","73,728","0.00006866455"
"www.datos.gov.co","rnze-vurv","73,728","0.00006866455"
"www.datos.gov.co","946d-zjut","73,728","0.00006866455"
"www.datos.gov.co","49hi-tirf","73,728","0.00006866455"
"www.datos.gov.co","fip2-3q6w","73,728","0.00006866455"
"www.datos.gov.co","wtm6-uphs","73,728","0.00006866455"
"www.datos.gov.co","ggqx-2hy4","73,728","0.00006866455"
"www.datos.gov.co","s28d-53ez","73,728","0.00006866455"
"www.datos.gov.co","kxmz-n8nn","73,728","0.00006866455"
"www.datos.gov.co","nd2m-hyaz","73,728","0.00006866455"
"www.datos.gov.co","9b2y-rjdn","73,728","0.00006866455"
"www.datos.gov.co","bdry-r8jj","73,728","0.00006866455"
"www.datos.gov.co","4vqz-v76h","73,728","0.00006866455"
"www.datos.gov.co","4d8c-6rts","73,728","0.00006866455"
"www.datos.gov.co","gumv-h8pd","73,728","0.00006866455"
"www.datos.gov.co","puct-h3iq","73,728","0.00006866455"
"www.datos.gov.co","p254-awqz","73,728","0.00006866455"
"www.datos.gov.co","gbi9-rzbc","73,728","0.00006866455"
"www.datos.gov.co","egwd-pd62","73,728","0.00006866455"
"www.datos.gov.co","36uy-5dzc","73,728","0.00006866455"
"www.datos.gov.co","fhed-bus8","73,728","0.00006866455"
"www.datos.gov.co","2vjd-38ad","73,728","0.00006866455"
"www.datos.gov.co","432b-7qpd","73,728","0.00006866455"
"www.datos.gov.co","4zbu-i3xh","73,728","0.00006866455"
"www.datos.gov.co","vch3-zr2a","73,728","0.00006866455"
"www.datos.gov.co","vvhs-ub25","73,728","0.00006866455"
"www.datos.gov.co","94va-t5p7","73,728","0.00006866455"
"www.datos.gov.co","5jtw-jgrk","73,728","0.00006866455"
"www.datos.gov.co","3gc2-v3m4","73,728","0.00006866455"
"www.datos.gov.co","kf43-tsxw","73,728","0.00006866455"
"www.datos.gov.co","adcx-4qmy","73,728","0.00006866455"
"www.datos.gov.co","9cbc-ej2f","73,728","0.00006866455"
"www.datos.gov.co","2pvk-47je","73,728","0.00006866455"
"www.datos.gov.co","kmi3-sy9c","73,728","0.00006866455"
"www.datos.gov.co","bznw-sg94","73,728","0.00006866455"
"www.datos.gov.co","k8f7-gmeh","73,728","0.00006866455"
"www.datos.gov.co","ud69-34gr","73,728","0.00006866455"
"www.datos.gov.co","av5s-m74z","73,728","0.00006866455"
"www.datos.gov.co","34ff-ipuj","73,728","0.00006866455"
"www.datos.gov.co","vfwq-3m4e","73,728","0.00006866455"
"www.datos.gov.co","69hn-q6un","73,728","0.00006866455"
"www.datos.gov.co","52mk-e3ug","73,728","0.00006866455"
"www.datos.gov.co","3tjc-wxm9","73,728","0.00006866455"
"www.datos.gov.co","62yw-fvfk","73,728","0.00006866455"
"www.datos.gov.co","ea94-epjn","73,728","0.00006866455"
"www.datos.gov.co","9wyg-akqx","73,728","0.00006866455"
"www.datos.gov.co","t9w3-59xn","73,728","0.00006866455"
"www.datos.gov.co","ha5i-56fe","73,728","0.00006866455"
"www.datos.gov.co","vqs4-yqwu","73,728","0.00006866455"
"www.datos.gov.co","n3ge-fd48","73,728","0.00006866455"
"www.datos.gov.co","i9y5-7wbz","73,728","0.00006866455"
"www.datos.gov.co","d76u-8x6w","73,728","0.00006866455"
"www.datos.gov.co","9fy8-c6pq","73,728","0.00006866455"
"www.datos.gov.co","gd3n-asp4","73,728","0.00006866455"
"www.datos.gov.co","rst2-4gfe","73,728","0.00006866455"
"www.datos.gov.co","gan2-6hkb","73,728","0.00006866455"
"www.datos.gov.co","y2tu-c8nw","73,728","0.00006866455"
"www.datos.gov.co","jc43-5akt","73,728","0.00006866455"
"www.datos.gov.co","5vz2-9i2h","73,728","0.00006866455"
"www.datos.gov.co","tbmm-8d5r","73,728","0.00006866455"
"www.datos.gov.co","afie-dzk2","73,728","0.00006866455"
"www.datos.gov.co","66t3-8ty8","73,728","0.00006866455"
"www.datos.gov.co","de94-zbjh","73,728","0.00006866455"
"www.datos.gov.co","gabw-dzp5","73,728","0.00006866455"
"www.datos.gov.co","6s42-eb9a","73,728","0.00006866455"
"www.datos.gov.co","4t2w-2397","73,728","0.00006866455"
"www.datos.gov.co","sgbb-8f4i","73,728","0.00006866455"
"www.datos.gov.co","gjxi-c5sp","73,728","0.00006866455"
"www.datos.gov.co","iyzf-vjff","73,728","0.00006866455"
"www.datos.gov.co","s44d-v5fw","73,728","0.00006866455"
"www.datos.gov.co","457p-cxev","73,728","0.00006866455"
"www.datos.gov.co","m3rm-u5rm","73,728","0.00006866455"
"www.datos.gov.co","wnjq-jb2t","73,728","0.00006866455"
"www.datos.gov.co","8ueh-xns4","73,728","0.00006866455"
"www.datos.gov.co","gqpx-qg6q","73,728","0.00006866455"
"www.datos.gov.co","pmuj-qavd","73,728","0.00006866455"
"www.datos.gov.co","v6zx-vhzm","73,728","0.00006866455"
"www.datos.gov.co","xahp-yhuz","73,728","0.00006866455"
"www.datos.gov.co","y9bm-9ani","73,728","0.00006866455"
"www.datos.gov.co","ycvn-p9uu","73,728","0.00006866455"
"www.datos.gov.co","j6zf-3uch","73,728","0.00006866455"
"www.datos.gov.co","pmg3-i582","73,728","0.00006866455"
"www.datos.gov.co","mdvy-fw6w","73,728","0.00006866455"
"www.datos.gov.co","2w8q-c4nw","73,728","0.00006866455"
"www.datos.gov.co","bb9u-vy4z","73,728","0.00006866455"
"www.datos.gov.co","kgn2-si8r","73,728","0.00006866455"
"www.datos.gov.co","cvj9-gmgf","73,728","0.00006866455"
"www.datos.gov.co","kvc5-nn6a","73,728","0.00006866455"
"www.datos.gov.co","teit-947c","73,728","0.00006866455"
"www.datos.gov.co","7prt-vmxv","73,728","0.00006866455"
"www.datos.gov.co","8vwx-t95t","73,728","0.00006866455"
"www.datos.gov.co","9z9m-4iav","73,728","0.00006866455"
"www.datos.gov.co","9i2h-yhr7","73,728","0.00006866455"
"www.datos.gov.co","n6v4-uht4","73,728","0.00006866455"
"www.datos.gov.co","35j5-vbwy","73,728","0.00006866455"
"www.datos.gov.co","55ui-fvbb","73,728","0.00006866455"
"www.datos.gov.co","gnuq-vhp5","73,728","0.00006866455"
"www.datos.gov.co","2w77-gm66","73,728","0.00006866455"
"www.datos.gov.co","ydtc-garf","73,728","0.00006866455"
"www.datos.gov.co","83n7-2qi4","73,728","0.00006866455"
"www.datos.gov.co","fs2r-x3gw","73,728","0.00006866455"
"www.datos.gov.co","fjkz-huei","73,728","0.00006866455"
"www.datos.gov.co","if75-mtag","73,728","0.00006866455"
"www.datos.gov.co","2bj9-hehn","73,728","0.00006866455"
"www.datos.gov.co","hzh5-ii9a","73,728","0.00006866455"
"www.datos.gov.co","ptni-mxbd","73,728","0.00006866455"
"www.datos.gov.co","cbpr-59y8","73,728","0.00006866455"
"www.datos.gov.co","6h2w-rij4","73,728","0.00006866455"
"www.datos.gov.co","7ve5-2kx3","73,728","0.00006866455"
"www.datos.gov.co","gixg-afud","73,728","0.00006866455"
"www.datos.gov.co","fzp9-3qv6","73,728","0.00006866455"
"www.datos.gov.co","3hks-uq5y","73,728","0.00006866455"
"www.datos.gov.co","2msk-u25x","73,728","0.00006866455"
"www.datos.gov.co","c833-qu6a","73,728","0.00006866455"
"www.datos.gov.co","372r-d3jr","73,728","0.00006866455"
"www.datos.gov.co","dyff-9p3i","73,728","0.00006866455"
"www.datos.gov.co","vyzt-r4pk","73,728","0.00006866455"
"www.datos.gov.co","sqi3-mr5c","73,728","0.00006866455"
"www.datos.gov.co","c8pn-ffc6","73,728","0.00006866455"
"www.datos.gov.co","89tk-scr8","73,728","0.00006866455"
"www.datos.gov.co","gi7q-5bgv","73,728","0.00006866455"
"www.datos.gov.co","te89-frs3","73,728","0.00006866455"
"www.datos.gov.co","ykqb-wmjy","73,728","0.00006866455"
"www.datos.gov.co","sa4n-3e63","73,728","0.00006866455"
"www.datos.gov.co","pgv3-riu8","73,728","0.00006866455"
"www.datos.gov.co","3bzp-f8vh","73,728","0.00006866455"
"www.datos.gov.co","f9rd-hr76","73,728","0.00006866455"
"www.datos.gov.co","cjga-csmj","73,728","0.00006866455"
"www.datos.gov.co","89nr-rcjd","73,728","0.00006866455"
"www.datos.gov.co","kbbw-2433","73,728","0.00006866455"
"www.datos.gov.co","bcv6-ah2f","73,728","0.00006866455"
"www.datos.gov.co","rhzg-cmjs","73,728","0.00006866455"
"www.datos.gov.co","cmbz-7jw4","73,728","0.00006866455"
"www.datos.gov.co","6pwr-pekj","73,728","0.00006866455"
"www.datos.gov.co","uadd-gjry","73,728","0.00006866455"
"www.datos.gov.co","grrr-3pbr","73,728","0.00006866455"
"www.datos.gov.co","48tk-4xnb","73,728","0.00006866455"
"www.datos.gov.co","gyx2-tp9r","73,728","0.00006866455"
"www.datos.gov.co","g8ru-4gqx","73,728","0.00006866455"
"www.datos.gov.co","avtd-u64r","73,728","0.00006866455"
"www.datos.gov.co","hgcr-3kyz","73,728","0.00006866455"
"www.datos.gov.co","d64u-nw5a","73,728","0.00006866455"
"www.datos.gov.co","pp7c-uyt7","73,728","0.00006866455"
"www.datos.gov.co","jnsh-jp3b","73,728","0.00006866455"
"www.datos.gov.co","rb5h-txpm","73,728","0.00006866455"
"www.datos.gov.co","9brw-pc26","73,728","0.00006866455"
"www.datos.gov.co","p8f4-s9xn","73,728","0.00006866455"
"www.datos.gov.co","bz35-chvf","73,728","0.00006866455"
"www.datos.gov.co","a6cq-u3b4","73,728","0.00006866455"
"www.datos.gov.co","pjyf-jra6","73,728","0.00006866455"
"www.datos.gov.co","9m6j-3fry","73,728","0.00006866455"
"www.datos.gov.co","twe9-4sv4","73,728","0.00006866455"
"www.datos.gov.co","vnam-6vn5","73,728","0.00006866455"
"www.datos.gov.co","drzr-mctm","73,728","0.00006866455"
"www.datos.gov.co","59vu-dwfc","73,728","0.00006866455"
"www.datos.gov.co","ga9u-pxrq","73,728","0.00006866455"
"www.datos.gov.co","wvyc-3kjv","73,728","0.00006866455"
"www.datos.gov.co","5fur-7755","73,728","0.00006866455"
"www.datos.gov.co","8niu-2k8m","73,728","0.00006866455"
"www.datos.gov.co","t7jf-wt9n","73,728","0.00006866455"
"www.datos.gov.co","n4tp-t5g6","73,728","0.00006866455"
"www.datos.gov.co","jvib-f82n","73,728","0.00006866455"
"www.datos.gov.co","mfhy-tm64","73,728","0.00006866455"
"www.datos.gov.co","k7me-8hnx","73,728","0.00006866455"
"www.datos.gov.co","wur3-fsns","73,728","0.00006866455"
"www.datos.gov.co","f5zi-5mky","73,728","0.00006866455"
"www.datos.gov.co","wy7w-nwsb","73,728","0.00006866455"
"www.datos.gov.co","ut4p-hpc7","73,728","0.00006866455"
"www.datos.gov.co","dien-eqqj","73,728","0.00006866455"
"www.datos.gov.co","yqpz-uiqv","73,728","0.00006866455"
"www.datos.gov.co","u2zq-q4ui","73,728","0.00006866455"
"www.datos.gov.co","yp2f-xvgp","73,728","0.00006866455"
"www.datos.gov.co","xvbv-a6y2","73,728","0.00006866455"
"www.datos.gov.co","5v9a-45rc","73,728","0.00006866455"
"www.datos.gov.co","qftr-q4bk","73,728","0.00006866455"
"www.datos.gov.co","yvwh-9ugr","73,728","0.00006866455"
"www.datos.gov.co","w4n4-rem5","73,728","0.00006866455"
"www.datos.gov.co","bgnf-ycv9","73,728","0.00006866455"
"www.datos.gov.co","ut37-596v","73,728","0.00006866455"
"www.datos.gov.co","snrp-fx3p","73,728","0.00006866455"
"www.datos.gov.co","ghrh-gaqa","73,728","0.00006866455"
"www.datos.gov.co","9d3n-35qb","73,728","0.00006866455"
"www.datos.gov.co","whp6-5ava","73,728","0.00006866455"
"www.datos.gov.co","jx7g-f378","73,728","0.00006866455"
"www.datos.gov.co","m5pi-7cau","73,728","0.00006866455"
"www.datos.gov.co","awag-rid7","73,728","0.00006866455"
"www.datos.gov.co","6697-egyg","73,728","0.00006866455"
"www.datos.gov.co","w76e-wnxz","73,728","0.00006866455"
"www.datos.gov.co","6nd3-u26r","73,728","0.00006866455"
"www.datos.gov.co","ir5x-hqy3","73,728","0.00006866455"
"www.datos.gov.co","ubg2-29hx","73,728","0.00006866455"
"www.datos.gov.co","avyw-r6sd","73,728","0.00006866455"
"www.datos.gov.co","5x4m-28a9","73,728","0.00006866455"
"www.datos.gov.co","24zf-4cfu","73,728","0.00006866455"
"www.datos.gov.co","gwmq-8uhy","73,728","0.00006866455"
"www.datos.gov.co","ifw9-yjnx","73,728","0.00006866455"
"www.datos.gov.co","659d-r66y","73,728","0.00006866455"
"www.datos.gov.co","9fxg-mqu7","73,728","0.00006866455"
"www.datos.gov.co","p84p-jmu3","73,728","0.00006866455"
"www.datos.gov.co","b63k-7t4t","73,728","0.00006866455"
"www.datos.gov.co","m6r5-5g2i","73,728","0.00006866455"
"www.datos.gov.co","yf2p-dwn7","73,728","0.00006866455"
"www.datos.gov.co","nq5h-c6x8","73,728","0.00006866455"
"www.datos.gov.co","3f5n-zr8e","73,728","0.00006866455"
"www.datos.gov.co","7kkk-g8d6","73,728","0.00006866455"
"www.datos.gov.co","52wd-eep7","73,728","0.00006866455"
"www.datos.gov.co","u5d6-tadh","73,728","0.00006866455"
"www.datos.gov.co","6n2f-enru","73,728","0.00006866455"
"www.datos.gov.co","3yp3-e7v9","73,728","0.00006866455"
"www.datos.gov.co","ujrh-f3fg","73,728","0.00006866455"
"www.datos.gov.co","ezxs-4mnp","73,728","0.00006866455"
"www.datos.gov.co","s7pj-tz3v","73,728","0.00006866455"
"www.datos.gov.co","ukcf-zxsp","73,728","0.00006866455"
"www.datos.gov.co","3y8s-i9t8","73,728","0.00006866455"
"www.datos.gov.co","6m2r-wm7e","73,728","0.00006866455"
"www.datos.gov.co","dyae-drmw","73,728","0.00006866455"
"www.datos.gov.co","8qew-jv5g","73,728","0.00006866455"
